league_538,league_538_alternative,league_clubelo,team_538,id_opta,team_clubelo,is_exact_538_to_opta,is_exact_538_to_clubelo,can_match_538_to_opta,can_match_538_to_clubelo
Argentina Primera Division,,,Argentinos Juniors,7tev5pifn8hdy4vlts0coha1b,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Arsenal Sarandi,ancihw39hzlr6vjfgl8jsihe1,,FALSE,,TRUE,FALSE
Argentina Primera Division,,,Atlético Tucumán,6u0o1i04y2mnw2avru97sn970,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Banfield,3lbqswe4h5wyrayjt580zmujx,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Barracas Central,8bh6iyg42ta2y8mgkkgd2hy6o,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Belgrano Cordoba,2biw4all5ru5xiorgyqbevwr1,,FALSE,,TRUE,FALSE
Argentina Primera Division,,,Boca Juniors,ciqt22ivoc48zj62detdyh1mm,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,CA Independiente,ag3u5yhvyaxwtebl9xp5e2vaa,,FALSE,,TRUE,FALSE
Argentina Primera Division,,,Central Córdoba Santiago del Estero,1x5i9dl7uyrh5o2th8ore61e6,,FALSE,,TRUE,FALSE
Argentina Primera Division,,,Colon Santa Fe,64a7qygl90q6k3319f29fwduo,,FALSE,,TRUE,FALSE
Argentina Primera Division,,,Defensa y Justicia,1n4ioqcbh1hemy9ezzu6v86n7,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Estudiantes,91j32z6ga16tjj140ss2i24mt,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Gimnasia La Plata,1rio0xlpk4s2ttmchsqjs6eik,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Godoy Cruz,1we2nqwg18sjn6cevduuapbkf,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Huracán,3rw8ouixzsh3x8dgy8ifev925,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Instituto,2zjoq67ogz8lmaoesxkubxhp6,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Lanus,19ij50t7wklqr3w2bye5r7tp4,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Newell's Old Boys,3oj3koph7uf63y1f9zr8r7ylo,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Platense,d08q2rnrt7mss1axbuu595tyu,,FALSE,,TRUE,FALSE
Argentina Primera Division,,,Racing Club,39acfbxikh52o6y9opfb0q0nb,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,River Plate,115foion8jwrvp2e7xif675kx,,FALSE,,TRUE,FALSE
Argentina Primera Division,,,Rosario Central,e8ma1lonj51sqmwy00mwnw1ke,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,San Lorenzo,2sciofe2reang4qdncm1bihgr,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Sarmiento,1tsjuhn8qeikaj837w2ybx77n,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Talleres de Córdoba,ajeh0pq7dtphe0btz4wc4xb0g,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Tigre,cs3122cdx3g2nviltzfilmz5c,,TRUE,,TRUE,FALSE
Argentina Primera Division,,,Union Santa Fe,5o5wtxn03ktvxcdrpxht5aqdp,,FALSE,,TRUE,FALSE
Argentina Primera Division,,,Velez Sarsfield,a3kgi895b7b3ecfzmoyxbw2pl,,TRUE,,TRUE,FALSE
Australian A-League,,,Adelaide United,6lezh5aazy0xca1800e5dqxwl,,TRUE,,TRUE,FALSE
Australian A-League,,,Brisbane Roar,v046no35g7ebk8lytdjmfb43,,TRUE,,TRUE,FALSE
Australian A-League,,,Central Coast Mariners,c4ygb6mnh53kpl2mpxe52l8jw,,TRUE,,TRUE,FALSE
Australian A-League,,,Macarthur FC,7jv344gvcvgqg7oeuc9u554dm,,FALSE,,TRUE,FALSE
Australian A-League,,,Melbourne City,c33jm806py6adse5wv9wx6ch1,,TRUE,,TRUE,FALSE
Australian A-League,,,Melbourne Victory,9xmhnv6im8h7c9e17oqvcx8gl,,TRUE,,TRUE,FALSE
Australian A-League,,,Newcastle Jets,chu9blh367xs3yumct5tqto2q,,TRUE,,TRUE,FALSE
Australian A-League,,,Perth Glory,cuj4qahgk4idsme4dg8clk6gw,,TRUE,,TRUE,FALSE
Australian A-League,,,Sydney FC,38ui5tfi8anjuh533emny2tz1,,FALSE,,TRUE,FALSE
Australian A-League,,,Wellington Phoenix,6j4xzc2g1eeafo6v1f38d4x22,,TRUE,,TRUE,FALSE
Australian A-League,,,Western Sydney FC,6h553bwfqkoxayuv80uikkn42,,FALSE,,TRUE,FALSE
Australian A-League,,,Western United,7p460lrzt1kmp4rsofqa47eqy,,TRUE,,TRUE,FALSE
Austrian T-Mobile Bundesliga,,AUT-1,Austria Lustenau,9ws0f9wf5r8mdigwo0xpzv06v,Austria Wien,TRUE,FALSE,TRUE,FALSE
Austrian T-Mobile Bundesliga,,AUT-1,Cashpoint SC Rheindorf Altach,3lcvs7iiylixau81d0lruwsak,,FALSE,,TRUE,FALSE
Austrian T-Mobile Bundesliga,,AUT-1,FC Salzburg,bonj6qc7po4anunhydmjmi6g5,Salzburg,FALSE,FALSE,TRUE,FALSE
Austrian T-Mobile Bundesliga,,AUT-1,FK Austria Vienna,84gk4ytf9vr8oml51cqyit78w,,FALSE,,TRUE,FALSE
Austrian T-Mobile Bundesliga,,AUT-1,Hartberg,1vli32f09v65mc3vc6yh34z9f,Hartberg,TRUE,TRUE,TRUE,FALSE
Austrian T-Mobile Bundesliga,,AUT-1,LASK Linz,boxkkgnpn38ywao4kzu7dx58h,LASK,FALSE,FALSE,TRUE,FALSE
Austrian T-Mobile Bundesliga,,AUT-1,Rapid Vienna,eljjik2vvlpy6d649mgwwivam,Rapid Wien,FALSE,FALSE,TRUE,FALSE
Austrian T-Mobile Bundesliga,,AUT-1,SK Austria Klagenfurt,8fw92w95mzdtzm4vxhsglfopu,Klagenfurt,FALSE,FALSE,TRUE,FALSE
Austrian T-Mobile Bundesliga,,AUT-1,SK Sturm Graz,4lauow63npvttmvxgh2koqb0r,Sturm Graz,FALSE,FALSE,TRUE,FALSE
Austrian T-Mobile Bundesliga,,AUT-1,SV Ried,do3l4dhs0ooog6se728jxc06z,Ried,FALSE,FALSE,TRUE,FALSE
Austrian T-Mobile Bundesliga,,AUT-1,WSG Swarovski Wattens,7uh2y9tk3j8dk6zinfu38pygi,,FALSE,,TRUE,FALSE
Austrian T-Mobile Bundesliga,,AUT-1,Wolfsberger AC,9pn4d8sj6pmqidrhhlvev437k,Wolfsberg,TRUE,FALSE,TRUE,FALSE
Barclays Premier League,,ENG-1,AFC Bournemouth,1pse9ta7a45pi2w2grjim70ge,Bournemouth,TRUE,FALSE,TRUE,FALSE
Barclays Premier League,,ENG-1,Arsenal,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal,FALSE,TRUE,TRUE,FALSE
Barclays Premier League,,ENG-1,Aston Villa,b496gs285it6bheuikox6z9mj,Aston Villa,FALSE,TRUE,TRUE,FALSE
Barclays Premier League,,ENG-1,Brentford,7yx5dqhhphyvfisohikodajhv,Brentford,TRUE,TRUE,TRUE,FALSE
Barclays Premier League,,ENG-1,Brighton and Hove Albion,e5p0ehyguld7egzhiedpdnc3w,Brighton,TRUE,FALSE,TRUE,FALSE
Barclays Premier League,,ENG-1,Chelsea,9q0arba2kbnywth8bkxlhgmdr,Chelsea,TRUE,TRUE,TRUE,FALSE
Barclays Premier League,,ENG-1,Crystal Palace,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace,TRUE,TRUE,TRUE,FALSE
Barclays Premier League,,ENG-1,Everton,ehd2iemqmschhj2ec0vayztzz,Everton,FALSE,TRUE,TRUE,FALSE
Barclays Premier League,,ENG-1,Fulham,hzqh7z0mdl3v7gwete66syxp,Fulham,TRUE,TRUE,TRUE,FALSE
Barclays Premier League,,ENG-1,Leeds United,48gk2hpqtsl6p9sx9kjhaydq4,Leeds,TRUE,FALSE,TRUE,FALSE
Barclays Premier League,,ENG-1,Leicester City,avxknfz4f6ob0rv9dbnxdzde0,Leicester,TRUE,FALSE,TRUE,FALSE
Barclays Premier League,,ENG-1,Liverpool,c8h9bw1l82s06h77xxrelzhur,Liverpool,FALSE,TRUE,TRUE,FALSE
Barclays Premier League,,ENG-1,Manchester City,a3nyxabgsqlnqfkeg41m6tnpp,Man City,TRUE,FALSE,TRUE,FALSE
Barclays Premier League,,ENG-1,Manchester United,6eqit8ye8aomdsrrq0hk3v7gh,Man United,TRUE,FALSE,TRUE,FALSE
Barclays Premier League,,ENG-1,Newcastle,7vn2i2kd35zuetw6b38gw9jsz,Newcastle,FALSE,TRUE,TRUE,FALSE
Barclays Premier League,,ENG-1,Nottingham Forest,1qtaiy11gswx327s0vkibf70n,Forest,TRUE,FALSE,TRUE,FALSE
Barclays Premier League,,ENG-1,Southampton,d5ydtvt96bv7fq04yqm2w2632,Southampton,TRUE,TRUE,TRUE,FALSE
Barclays Premier League,,ENG-1,Tottenham Hotspur,22doj4sgsocqpxw45h607udje,Tottenham,TRUE,FALSE,TRUE,FALSE
Barclays Premier League,,ENG-1,West Ham United,4txjdaqveermfryvbfrr4taf7,West Ham,TRUE,FALSE,TRUE,FALSE
Barclays Premier League,,ENG-1,Wolverhampton,b9si1jn1lfxfund69e9ogcu2n,Wolves,FALSE,FALSE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,Anderlecht,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,TRUE,TRUE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,Antwerp,7zibyotq1x1hq6pmgibhr0e6s,Antwerp,TRUE,TRUE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,Cercle Brugge,TRUE,TRUE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,Club Brugge,1oyb7oym5nwzny8vxf03szd2h,Brugge,TRUE,FALSE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,Eupen,9njsy633rh1tyri7l2jaju5o,Eupen,TRUE,TRUE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,Genk,89xivtxk59uzvhdsd6miao6tm,Genk,TRUE,TRUE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,KAA Gent,8y3iucyxguipljcmf87a11bk9,Gent,FALSE,FALSE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,KV Kortrijk,1uk609mhtsfhokhaewjapb26,Kortrijk,FALSE,FALSE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,KV Mechelen,b7jmo07lqav0wfe2mtlzyspak,Mechelen,FALSE,FALSE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,KV Oostende,2b57rbw94i9ohnbch52owvqtq,Oostende,TRUE,FALSE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,KVC Westerlo,2nhn3ikl1ciq34w3hcp883d6p,Westerlo,FALSE,FALSE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,OH Leuven,bw9wm8pqfzcchumhiwdt2w15c,Leuven,TRUE,FALSE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,RFC Seraing,jb4xejoxjfk5a0a50bo8hvst,Seraing,TRUE,FALSE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,SV Zulte Waregem,547zzwqbiugzphhnrhj3z5k5i,Zulte Waregem,FALSE,FALSE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,Sporting de Charleroi,920raeoumft3q2wmvc296uceo,Charleroi,FALSE,FALSE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,St. Truidense,2989v3kho9h5jaboe1nr7lx21,St Truiden,FALSE,FALSE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,Standard Liege,5z1b7fuvpqe6vnigvopomvecu,Standard,TRUE,FALSE,TRUE,FALSE
Belgian Jupiler League,,BEL-1,Union Saint Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,St Gillis,TRUE,FALSE,TRUE,FALSE
Brasileiro Série A,,,América Mineiro,d0tpuy1w8ckf8iiea01t1aob5,,TRUE,,TRUE,FALSE
Brasileiro Série A,,,Atletico Mineiro,1f6qzkdjh8fih5ii1eyqmkolq,,TRUE,,TRUE,FALSE
Brasileiro Série A,,,Atlético Paranaense,5h3amvo8ykt01u4h3upw3c5qf,,FALSE,,TRUE,FALSE
Brasileiro Série A,,,Bahía,e93fgat6j6g86zqul1m3m2kpn,,TRUE,,TRUE,FALSE
Brasileiro Série A,,,Botafogo,2x94b2pn1o1tb5l1bbu8x9yu9,,FALSE,,TRUE,FALSE
Brasileiro Série A,,,Bragantino,4ayjm36vlnc5j8jhwpsdwxuph,,FALSE,,TRUE,FALSE
Brasileiro Série A,,,Corinthians,f0td6lvs326lppbwh1fj8v2ls,,TRUE,,TRUE,FALSE
Brasileiro Série A,,,Coritiba,ewfcgj6z5nzaswg3n2qwtmut8,,TRUE,,TRUE,FALSE
Brasileiro Série A,,,Cruzeiro,bd6vujl7jfv4wtc8gvo1o1t5y,,TRUE,,TRUE,FALSE
Brasileiro Série A,,,Cuiaba,3oau1zwakraexd8ej8xvtlaqo,,TRUE,,TRUE,FALSE
Brasileiro Série A,,,Flamengo,102ykb145wz6dtveg65nistwm,,TRUE,,TRUE,FALSE
Brasileiro Série A,,,Fluminense,2ldx5vhhqfz2rllkgp7wpa744,,TRUE,,TRUE,FALSE
Brasileiro Série A,,,Fortaleza,1vvaya787s5wg5geudzacya7m,,TRUE,,TRUE,FALSE
Brasileiro Série A,,,Goiás,5umkgpd22oex45aoco3wqgddl,,TRUE,,TRUE,FALSE
Brasileiro Série A,,,Grêmio,1yd80wg4djlmtgkei51x0x4t6,,TRUE,,TRUE,FALSE
Brasileiro Série A,,,Internacional,c7n1isjmpyqt5pj51yekr08wo,,TRUE,,TRUE,FALSE
Brasileiro Série A,,,Palmeiras,b9d2xcvxxcwplyp4le9ulnlv9,,TRUE,,TRUE,FALSE
Brasileiro Série A,,,Santos,1icvp50kgaw8oduqmhyt3iex0,,FALSE,,TRUE,FALSE
Brasileiro Série A,,,São Paulo,5p301ikmaba9gesscss3zo745,,TRUE,,TRUE,FALSE
Brasileiro Série A,,,Vasco da Gama,5ponlslulpugdlvd93n9yqu2b,,TRUE,,TRUE,FALSE
Chinese Super League,,,Beijing Guoan,exq7je02eprk5fcre1uo9zwbi,,TRUE,,TRUE,FALSE
Chinese Super League,,,Chongqing Lifan,,,FALSE,,TRUE,FALSE
Chinese Super League,,,Dalian Aerbin,817smfh7hpkm40ohdtpt5cong,,FALSE,,TRUE,FALSE
Chinese Super League,,,Guangzhou Evergrande,5qzr4s22not88tidy4qa8yu39,,FALSE,,TRUE,FALSE
Chinese Super League,,,Guangzhou RF,44o0qswun6dqu7chur7qe6kbd,,FALSE,,TRUE,FALSE
Chinese Super League,,,Guizhou Renhe,,,FALSE,,TRUE,FALSE
Chinese Super League,,,Hebei China Fortune FC,27r7zh6myhtrd70r3migcw4k0,,FALSE,,TRUE,FALSE
Chinese Super League,,,Henan Jianye,1eaept8dld85s894brcrkrq5p,,FALSE,,TRUE,FALSE
Chinese Super League,,,Jiangsu Suning FC,,,FALSE,,TRUE,FALSE
Chinese Super League,,,Shandong Luneng,7fqhid43axyzp47bihoqhqdbf,,FALSE,,TRUE,FALSE
Chinese Super League,,,Shanghai Greenland,cvx4yvx5oby9dz7vm70mw04um,,FALSE,,TRUE,FALSE
Chinese Super League,,,Shanghai SIPG,5x5hvs5xtbbh8b0zg5ehyyudv,,FALSE,,TRUE,FALSE
Chinese Super League,,,Shenzhen FC,cqgjh5ddgqg6xo7xuqcz5ixni,,FALSE,,TRUE,FALSE
Chinese Super League,,,Tianjin Quanujian,,,FALSE,,TRUE,FALSE
Chinese Super League,,,Tianjin Teda,,,FALSE,,TRUE,FALSE
Chinese Super League,,,Wuhan Zall,9fjc0s8urhe984ih9i8r7v494,,FALSE,,TRUE,FALSE
Danish SAS-Ligaen,,DEN-1,AC Horsens,a9vw7ikerpr4cuweeeka5aneg,Horsens,FALSE,FALSE,TRUE,FALSE
Danish SAS-Ligaen,,DEN-1,AGF Aarhus,5rz9enoyknpg8ji78za5b82p0,Aarhus,FALSE,FALSE,TRUE,FALSE
Danish SAS-Ligaen,,DEN-1,AaB,36g6ifzjliec1jqnbtf7yesme,Aalborg,TRUE,FALSE,TRUE,FALSE
Danish SAS-Ligaen,,DEN-1,Brondby,9qsmopgutr7ut5g6workk8w4i,Brondby,TRUE,TRUE,TRUE,FALSE
Danish SAS-Ligaen,,DEN-1,FC Copenhagen,b3r6d8ydtmtjckam6pku9y400,FC Kobenhavn,FALSE,FALSE,TRUE,FALSE
Danish SAS-Ligaen,,DEN-1,FC Midtjylland,59as3grjvj19voay31j3yfgni,Midtjylland,FALSE,FALSE,TRUE,FALSE
Danish SAS-Ligaen,,DEN-1,FC Nordsjaelland,77tfx9me4aaqhzv78bmgsy9bg,Nordsjaelland,FALSE,FALSE,TRUE,FALSE
Danish SAS-Ligaen,,DEN-1,Lyngby,anga7587r1zv4ey71ge9zxol3,Lyngby,TRUE,TRUE,TRUE,FALSE
Danish SAS-Ligaen,,DEN-1,Odense BK,dbl7ir1qugqz8nvp1vzn8im50,Odense,FALSE,FALSE,TRUE,FALSE
Danish SAS-Ligaen,,DEN-1,Randers FC,9w3sjm5ml4sjr2v81oxzdrt8v,Randers,FALSE,FALSE,TRUE,FALSE
Danish SAS-Ligaen,,DEN-1,Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,Silkeborg,TRUE,TRUE,TRUE,FALSE
Danish SAS-Ligaen,,DEN-1,Viborg,cftj6g399tknheudaxsdpfdgb,Viborg,TRUE,TRUE,TRUE,FALSE
Dutch Eredivisie,,NED-1,AZ,3kfktv64h7kg7zryax1wktr5r,,TRUE,,TRUE,FALSE
Dutch Eredivisie,,NED-1,Ajax,d0zdg647gvgc95xdtk1vpbkys,Ajax,TRUE,TRUE,TRUE,FALSE
Dutch Eredivisie,,NED-1,Cambuur Leeuwarden,ears40cp6opsgvhsy0dgyszpd,Cambuur,FALSE,FALSE,TRUE,FALSE
Dutch Eredivisie,,NED-1,Emmen,3t0vjqtxc8wpjzv82i3oi2ova,Emmen,TRUE,TRUE,TRUE,FALSE
Dutch Eredivisie,,NED-1,Excelsior,dqk062lu0vm8epvytbm6r4mmf,Excelsior,FALSE,TRUE,TRUE,FALSE
Dutch Eredivisie,,NED-1,FC Groningen,cos9hxi16eitbcbthof7zrm4m,Groningen,FALSE,FALSE,TRUE,FALSE
Dutch Eredivisie,,NED-1,FC Twente,4tic29sox7m39fy1ztgv0jsiq,Twente,FALSE,FALSE,TRUE,FALSE
Dutch Eredivisie,,NED-1,FC Utrecht,ccpscwdcm65czscrun048ecn5,Utrecht,FALSE,FALSE,TRUE,FALSE
Dutch Eredivisie,,NED-1,FC Volendam,6g9qrm72224jrk6tkxxxi8a9n,Volendam,FALSE,FALSE,TRUE,FALSE
Dutch Eredivisie,,NED-1,Feyenoord,20vymiy7bo8wkyxai3ew494fz,Feyenoord,TRUE,TRUE,TRUE,FALSE
Dutch Eredivisie,,NED-1,Fortuna Sittard,3ebril33e08ddzob4bhq8awsr,Sittard,TRUE,FALSE,TRUE,FALSE
Dutch Eredivisie,,NED-1,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,Go Ahead Eagles,TRUE,TRUE,TRUE,FALSE
Dutch Eredivisie,,NED-1,Heerenveen,4vd2t5schmvvufrfib7f2vjdf,Heerenveen,TRUE,TRUE,TRUE,FALSE
Dutch Eredivisie,,NED-1,NEC,8iawijq7s9s6d85mjz8wdslki,,TRUE,,TRUE,FALSE
Dutch Eredivisie,,NED-1,PSV,24fvcruwqrqvqa3aonf8c3zuy,PSV,TRUE,TRUE,TRUE,FALSE
Dutch Eredivisie,,NED-1,RKC,ed5nwjz5za3oyi20nxzgqivmx,,FALSE,,TRUE,FALSE
Dutch Eredivisie,,NED-1,Sparta,89w5c6pw7vn0dxypi61tt0g4k,Sparta Rotterdam,FALSE,FALSE,TRUE,FALSE
Dutch Eredivisie,,NED-1,Vitesse,6hsriqr3ybvyg94w2k19oal50,Vitesse,FALSE,TRUE,TRUE,FALSE
English League Championship,,ENG-2,Birmingham,8kreqtde5jdktcib0kg7dknac,Birmingham,FALSE,TRUE,TRUE,FALSE
English League Championship,,ENG-2,Blackburn,ep3im6aygoatju4u3ws8v3mog,Blackburn,FALSE,TRUE,TRUE,FALSE
English League Championship,,ENG-2,Blackpool,f1ni8k09kpdcwmkasi69rl0bz,Blackpool,TRUE,TRUE,TRUE,FALSE
English League Championship,,ENG-2,Bristol City,c5485h5qulh4l0k0py5b9xug1,Bristol City,TRUE,TRUE,TRUE,FALSE
English League Championship,,ENG-2,Burnley,64bxxwu2mv2qqlv0monbkj1om,Burnley,TRUE,TRUE,TRUE,FALSE
English League Championship,,ENG-2,Cardiff City,3ash57c0q2tgok6gvzbsta93,Cardiff,TRUE,FALSE,TRUE,FALSE
English League Championship,,ENG-2,Coventry City,dacoc20k0n3fxu4zek8wufmko,Coventry,TRUE,FALSE,TRUE,FALSE
English League Championship,,ENG-2,Huddersfield Town,5n5baro467i8s8efkra3nhgux,Huddersfield,TRUE,FALSE,TRUE,FALSE
English League Championship,,ENG-2,Hull City,f0figafm2v9h8ofo6slajj7xf,Hull,TRUE,FALSE,TRUE,FALSE
English League Championship,,ENG-2,Luton Town,aksa492u5hf93giwcn2zt1nzz,Luton,TRUE,FALSE,TRUE,FALSE
English League Championship,,ENG-2,Middlesbrough,cq0jd5ztepqjjeikk5trb15vr,Middlesbrough,TRUE,TRUE,TRUE,FALSE
English League Championship,,ENG-2,Millwall,40d2qd8lr1tgsvmg5l1fzaf4o,Millwall,TRUE,TRUE,TRUE,FALSE
English League Championship,,ENG-2,Norwich City,suz80crpy3anixyzccmu6jzp,Norwich,TRUE,FALSE,TRUE,FALSE
English League Championship,,ENG-2,Preston North End,5kq4izdz28qjaxoa6ujclwghj,Preston,TRUE,FALSE,TRUE,FALSE
English League Championship,,ENG-2,Queens Park Rangers,72nmbktwvcj3wizfp37yjf0dp,QPR,FALSE,FALSE,TRUE,FALSE
English League Championship,,ENG-2,Reading,egm6z8hhksfg8f6a49jigczxh,Reading,TRUE,TRUE,TRUE,FALSE
English League Championship,,ENG-2,Rotherham United,6m5s30n9ej0dqfk1hfyrlkhdw,Rotherham,TRUE,FALSE,TRUE,FALSE
English League Championship,,ENG-2,Sheffield United,bws31egwjda253q9lvykgnivo,Sheffield United,TRUE,TRUE,TRUE,FALSE
English League Championship,,ENG-2,Stoke City,4qioq44vcv619vnyy2rpovk4e,Stoke,TRUE,FALSE,TRUE,FALSE
English League Championship,,ENG-2,Sunderland,1r3545b2dzan8yqa80gtmcjch,Sunderland,TRUE,TRUE,TRUE,FALSE
English League Championship,,ENG-2,Swansea City,410jti6axb01yhvbc0axsp8li,Swansea,TRUE,FALSE,TRUE,FALSE
English League Championship,,ENG-2,Watford,4t83rqbdbekinxl5fz2ygsyta,Watford,TRUE,TRUE,TRUE,FALSE
English League Championship,,ENG-2,West Bromwich Albion,d1lhefp805y0rcbjqkpu4fq0n,West Brom,TRUE,FALSE,TRUE,FALSE
English League Championship,,ENG-2,Wigan,dmypntcdsl5w8w8pcqs0b8mpj,Wigan,FALSE,TRUE,TRUE,FALSE
English League One,,,Accrington Stanley,5qwskbjpa17fvmtuu5qijy7cz,,TRUE,,TRUE,FALSE
English League One,,,Barnsley,9db4t34qy4owglhvvgwf5l22i,,TRUE,,TRUE,FALSE
English League One,,,Bolton,69t8imcdaqlgfbds2p58596my,,FALSE,,TRUE,FALSE
English League One,,,Bristol Rovers,5pfqedkme2kabtqhkln35pf3l,,TRUE,,TRUE,FALSE
English League One,,,Burton Albion,8mbtyq0has0uu0565fm9t5cdo,,TRUE,,TRUE,FALSE
English League One,,,Cambridge United,dmz37633qbsvl7gncq5s51yjw,,TRUE,,TRUE,FALSE
English League One,,,Charlton Athletic,2ezfenuwk3y65p8jdbj55xqt0,,TRUE,,TRUE,FALSE
English League One,,,Cheltenham Town,fvr504m6gaxsfmtx4fwm7iq1,,TRUE,,TRUE,FALSE
English League One,,,Derby County,3ptd7zlc5isrongig0wij2id4,,TRUE,,TRUE,FALSE
English League One,,,Exeter City,dv9l02o316cd9hbkxaho2u12f,,TRUE,,TRUE,FALSE
English League One,,,Fleetwood Town,8rfydplrc9ki0sirqi0drcybk,,TRUE,,TRUE,FALSE
English League One,,,Forest Green Rovers,17zuelixesst1z59fwcix2dil,,TRUE,,TRUE,FALSE
English League One,,,Ipswich Town,8b523ujgl21tbc01me65q0aoh,,TRUE,,TRUE,FALSE
English League One,,,Lincoln City,b3vbyitzi3nrw9ehj1eoko219,,TRUE,,TRUE,FALSE
English League One,,,Milton Keynes Dons,8w89tsles26jm12aoelwvlttt,,TRUE,,TRUE,FALSE
English League One,,,Morecambe,8xeuwzxnm7hdlbjjuezgfkz3w,,TRUE,,TRUE,FALSE
English League One,,,Oxford United,ahm0t06rup1bkd9z0mxl2lmph,,TRUE,,TRUE,FALSE
English League One,,,Peterborough United,5jjqm8h6qm1w4s5f93uubhdrj,,TRUE,,TRUE,FALSE
English League One,,,Plymouth Argyle,5g1fnexeromjl0lvnxp8hpnhi,,TRUE,,TRUE,FALSE
English League One,,,Port Vale,ejm092fnt9zoxbpuklzd52ji8,,TRUE,,TRUE,FALSE
English League One,,,Portsmouth,80jtkz2echk6yyyb9e2595cxr,,TRUE,,TRUE,FALSE
English League One,,,Sheffield Wednesday,1musyruv2ufjrjnj6gvdbr8kt,,TRUE,,TRUE,FALSE
English League One,,,Shrewsbury Town,82kapkjwonlv9j1ui0ytv5sii,,TRUE,,TRUE,FALSE
English League One,,,Wycombe Wanderers,jv3jh5m5t7qy5t37vwwmnj16,,TRUE,,TRUE,FALSE
English League Two,,,AFC Wimbledon,7sck2yj98lv9ogljofza0c7f9,,TRUE,,TRUE,FALSE
English League Two,,,Barrow,2h0f9b45mwop10akb6bp7qx3,,TRUE,,TRUE,FALSE
English League Two,,,Bradford City,2b5k2yusdx2ctd5cdv739p3il,,TRUE,,TRUE,FALSE
English League Two,,,Carlisle United,4wqa3vdd3owvzbdpmh91uvvhp,,TRUE,,TRUE,FALSE
English League Two,,,Colchester United,crpd0wug26fg7skfzmf11x1k2,,TRUE,,TRUE,FALSE
English League Two,,,Crawley Town,41pv4kcoqzdkswdzqhll8ellb,,TRUE,,TRUE,FALSE
English League Two,,,Crewe Alexandra,9ze1c55gavzeg6vw37ca1banb,,TRUE,,TRUE,FALSE
English League Two,,,Doncaster Rovers,6dryhu9wer42nt1dxoophpk96,,TRUE,,TRUE,FALSE
English League Two,,,Gillingham,2597fv0oiboak9jyryf3gt39g,,TRUE,,TRUE,FALSE
English League Two,,,Grimsby Town,6ipyteigr21t78l6fro3ig10j,,TRUE,,TRUE,FALSE
English League Two,,,Harrogate Town,bkzx43uwodxey51ivfvbqf37g,,TRUE,,TRUE,FALSE
English League Two,,,Hartlepool,47loqs7917u2rbhl1cqdupbre,,FALSE,,TRUE,FALSE
English League Two,,,Leyton Orient,2fhm98swvvbztf9cy67juhpas,,TRUE,,TRUE,FALSE
English League Two,,,Mansfield Town,4hcdmgl41o4blqpbeelu56h7y,,TRUE,,TRUE,FALSE
English League Two,,,Newport County,bewbbriuwh3i7a2zn19e6d0v4,,TRUE,,TRUE,FALSE
English League Two,,,Northampton Town,761h1nqgu3ogxgvp8ubb71r00,,TRUE,,TRUE,FALSE
English League Two,,,Rochdale,dqitrs0w52z0p9f4t07z0aqzw,,TRUE,,TRUE,FALSE
